Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Customer_Tenure,Education_ord,Marital_Status_Simple,Total_Spend,Total_Campaign_Accepted,Total_Children,Has_Partner,Family_Size,Total_Purchases,Spend_per_Purchase,Income_to_Spend_Ratio,Digital_Engagement,Store_vs_Web,Spending_Diversity,Days_per_Purchase,Campaign_Response_Rate,Cluster,Segment_Name,Primary_Channel,Offer_Type,Contact_Frequency
Master,Together,38620.0,0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,63,4618,4,Partner,318,0,0,1,2,11,26.5,0.008233862406462806,5,1.0,6,384.8333333333333,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Divorced,81361.0,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,39,4328,3,Single,778,0,0,0,1,27,27.785714285714285,0.009562203485656695,4,3.25,6,154.57142857142858,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,29440.0,1,1,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,66,4526,3,Partner,56,0,2,1,4,7,7.0,0.0019021093033524676,8,2.0,6,565.75,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Married,36138.0,1,1,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,56,4552,4,Partner,151,1,2,1,4,13,10.785714285714286,0.004178311519411162,10,1.0,3,325.14285714285717,0.16666666666666666,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Single,50388.0,0,1,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,1,69,4236,3,Single,372,3,1,0,2,17,20.666666666666668,0.007382563654765921,13,0.8571428571428571,5,235.33333333333334,0.5,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,79593.0,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,53,4252,3,Partner,1366,1,0,1,2,19,68.3,0.017162097645551173,7,1.1666666666666667,6,212.6,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Together,54178.0,0,1,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,59,4363,3,Partner,194,0,1,1,3,10,17.636363636363637,0.0035807231584193138,4,1.6666666666666667,5,396.6363636363636,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Married,55212.0,2,1,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,69,4791,5,Partner,603,0,3,1,5,29,20.1,,16,1.0,6,159.7,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,52028.5,1,1,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,69,4237,3,Single,18,0,2,0,3,4,3.6,,8,1.0,4,847.4,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Together,50943.0,0,0,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,53,4422,4,Partner,985,0,0,1,2,15,61.5625,,3,2.6666666666666665,6,276.375,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Single,42394.0,1,0,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,54,4302,4,Single,32,0,1,0,2,5,5.333333333333333,0.0007548059912725557,8,1.5,5,717.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Married,23626.0,1,0,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,56,4240,5,Partner,43,0,1,1,3,10,3.909090909090909,0.0018199517501163922,8,0.75,3,385.45454545454544,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,30096.0,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,43,4242,3,Partner,45,0,1,1,3,6,6.428571428571429,0.001495165631126026,8,1.0,6,606.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Widow,47916.0,0,1,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,66,4788,3,Single,606,1,1,0,2,22,26.347826086956523,0.012646868543523175,13,0.75,3,208.17391304347825,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Divorced,51813.0,1,1,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,54,4648,3,Single,63,0,2,0,3,7,7.875,0.001215887597946501,9,1.0,5,581.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
2n Cycle,Married,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,75,4414,2,Partner,978,1,0,1,2,25,37.61538461538461,0.012458916150729955,7,2.0,5,169.76923076923077,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Married,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,43,4578,5,Partner,410,0,0,1,2,16,24.11764705882353,0.008175310562102451,10,1.1666666666666667,6,269.29411764705884,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
2n Cycle,Single,47823.0,0,1,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,66,4545,2,Single,72,0,1,0,2,7,9.0,0.0015055202408832385,10,1.0,6,568.125,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Single,34554.0,0,1,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,67,4295,5,Single,55,0,1,0,2,7,6.875,0.0015916654608594994,8,1.0,5,536.875,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,85693.0,0,1,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,47,4639,3,Partner,1169,0,1,1,3,27,41.75,0.013641561836301257,14,1.1,6,165.67857142857142,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Married,65846.0,0,0,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,81,4612,5,Partner,1120,0,0,1,2,16,65.88235294117646,0.017009127219159568,10,0.8571428571428571,6,271.29411764705884,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,87195.0,0,0,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,67,4256,3,Partner,1097,1,0,1,2,20,52.23809523809524,0.01258085233267581,4,1.25,6,202.66666666666666,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Basic,Together,24594.0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,47,4405,1,Partner,29,0,1,1,3,5,4.833333333333333,0.0011791014433828013,6,1.5,5,734.1666666666666,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,49096.0,1,1,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,62,4482,3,Partner,187,0,2,1,4,13,13.357142857142858,0.0038087866875776526,11,0.8,6,320.14285714285717,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,52413.0,0,2,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,57,4716,3,Partner,910,0,2,1,4,26,33.7037037037037,0.017361773571946428,12,1.7142857142857142,6,174.66666666666666,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,38557.0,1,0,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,48,4761,3,Single,145,0,1,0,2,9,14.5,0.003760568494216505,10,0.75,6,476.1,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Married,89058.0,0,0,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,66,4773,4,Partner,850,0,0,1,2,14,56.666666666666664,0.009544234720803063,7,0.6666666666666666,6,318.2,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Together,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,47,4443,3,Partner,969,0,1,1,3,24,38.76,0.012535737849131295,9,1.5714285714285714,6,177.72,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Single,68126.0,0,0,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,1,35,4800,5,Single,1820,2,0,0,1,17,101.11111111111111,0.026714812042215274,16,0.625,6,266.6666666666667,0.3333333333333333,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Together,57288.0,0,1,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,63,4208,4,Partner,608,1,1,1,3,20,28.952380952380953,0.010612857616645429,14,0.8888888888888888,3,200.38095238095238,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,86037.0,0,0,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,1,35,4747,3,Single,730,3,0,0,1,25,28.076923076923077,0.008484623073525651,9,1.5714285714285714,6,182.57692307692307,0.5,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Married,43974.0,1,0,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,46,4768,5,Partner,551,0,1,1,3,21,25.045454545454547,0.01252984650369528,13,0.8571428571428571,3,216.72727272727272,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,50785.0,1,1,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,64,4496,3,Single,114,0,2,0,3,8,12.666666666666666,0.0022447131099121807,8,1.0,5,499.55555555555554,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,90765.0,0,0,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,56,4360,3,Partner,1724,2,0,1,2,15,107.75,0.01899389639292246,5,1.0,6,272.5,0.3333333333333333,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
2n Cycle,Married,36550.0,1,0,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,48,4699,2,Partner,577,0,1,1,3,20,27.476190476190474,0.015786161801318706,18,0.5,6,223.76190476190476,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
2n Cycle,Together,30753.0,1,1,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,59,4557,2,Partner,81,0,2,1,4,7,10.125,0.0026338037328477596,6,1.5,5,569.625,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,21918.0,1,0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,57,4431,3,Partner,33,0,1,1,3,7,4.125,0.001505543136091975,8,1.0,6,553.875,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Together,56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,73,4578,4,Partner,660,0,1,1,3,22,28.695652173913043,0.011758417958311064,10,1.4285714285714286,6,199.04347826086956,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Single,32557.0,1,0,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,1,59,4329,4,Single,80,1,1,0,2,9,8.0,0.0024571533878002334,7,1.0,5,432.9,0.16666666666666666,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Married,19510.0,2,0,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,41,4502,4,Partner,30,0,2,1,4,6,4.285714285714286,0.0015375941776433807,8,1.5,5,643.1428571428571,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Divorced,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,50,4637,3,Single,43,0,1,0,2,5,7.166666666666667,0.001387410060336205,8,1.5,5,772.8333333333334,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Single,101970.0,0,0,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,1,43,4678,3,Single,1135,4,0,0,1,27,40.535714285714285,0.011130615567171058,8,1.8571428571428572,6,167.07142857142858,0.6666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
2n Cycle,Together,71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,61,4700,2,Partner,559,0,0,1,2,16,32.88235294117647,0.007819384800458812,4,1.75,6,276.47058823529414,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Single,79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,1,42,4638,3,Single,1923,1,0,0,1,16,113.11764705882354,0.024155863732288212,4,1.5,5,272.8235294117647,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Married,54348.0,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,73,4225,4,Partner,90,0,2,1,4,8,10.0,0.0016559642311726067,8,1.3333333333333333,3,469.44444444444446,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Married,55212.0,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,65,4557,5,Partner,404,0,1,1,3,17,22.444444444444443,,12,1.0,4,253.16666666666666,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Together,77376.0,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,70,4254,5,Partner,661,0,2,1,4,23,27.541666666666668,0.008542590175375111,10,1.4285714285714286,6,177.25,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,74,4476,3,Partner,463,0,1,1,3,19,23.15,0.007349323005127066,10,0.8333333333333334,6,223.8,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Alone,61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,68,4680,4,Single,632,0,2,0,3,23,26.333333333333332,0.010304571838518229,19,0.5,5,195.0,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,57,4343,3,Partner,725,0,0,1,2,19,36.25,0.009870794701085107,11,1.125,6,217.15,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,52028.5,0,1,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,63,4526,3,Partner,725,0,1,1,3,19,36.25,,10,1.0,6,226.3,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Married,41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,62,4523,5,Partner,279,0,2,1,4,16,16.41176470588235,0.00671447824412784,13,0.8333333333333334,4,266.05882352941177,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Together,62981.0,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,59,4673,5,Partner,1482,1,0,1,2,23,61.75,0.023530532533104696,7,2.6,5,194.70833333333334,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Basic,Divorced,9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,50,4894,1,Single,29,0,1,0,2,6,4.142857142857143,0.003036967221698607,9,1.5,5,699.1428571428571,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Married,33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,67,4561,5,Partner,106,0,3,1,5,9,10.6,0.0031395314397417292,10,0.6666666666666666,5,456.1,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Alone,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,53,4245,5,Single,49,2,2,0,3,6,7.0,0.0013663868826859261,6,1.0,5,606.4285714285714,0.3333333333333333,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Divorced,36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,61,4540,5,Single,38,0,2,0,3,7,4.75,0.0010291966849033096,9,1.0,6,567.5,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Single,92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,34,4822,4,Single,2077,0,0,0,1,22,90.30434782608695,0.02236700409218178,7,2.0,6,209.65217391304347,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Together,65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,1,50,4431,4,Partner,1053,1,1,1,3,17,58.5,0.016173872974425928,10,1.75,5,246.16666666666666,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,64,4640,3,Partner,1385,0,0,1,2,23,57.708333333333336,0.016083704942400596,7,1.6666666666666667,6,193.33333333333334,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Single,68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,52,4509,5,Single,871,0,1,0,2,25,33.5,0.012742674059660878,14,1.0,6,173.42307692307693,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,38,4671,3,Partner,312,0,1,1,3,12,24.0,0.0074491452583325376,11,0.6,6,359.3076923076923,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,50,4823,3,Partner,877,0,2,1,4,15,54.8125,0.014663099816084267,11,1.5,6,301.4375,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,1,51,4813,3,Partner,68,1,1,1,3,6,9.714285714285714,0.002838300358961516,8,1.0,6,687.5714285714286,0.16666666666666666,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Together,38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,0,45,4509,3,Partner,22,0,1,1,3,4,4.4,0.0005707170281207844,9,1.0,5,901.8,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Married,35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,53,4880,2,Partner,211,0,3,1,5,16,12.411764705882353,0.005912185827565916,12,0.8,6,287.05882352941177,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Married,49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,60,4212,4,Partner,127,0,0,1,2,8,14.11111111111111,0.0025601741724791357,5,1.3333333333333333,6,468.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Married,59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,73,4270,4,Partner,459,0,2,1,4,16,27.0,0.007733131159969674,7,1.4,6,251.1764705882353,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,57,4318,3,Partner,460,1,1,1,3,19,23.0,0.006996410537202653,14,0.6666666666666666,6,215.9,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
2n Cycle,Together,46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,54,4766,2,Partner,429,0,1,1,3,17,23.833333333333332,0.009256661991584854,14,0.625,6,264.77777777777777,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Alone,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,38,4252,3,Single,89,0,1,0,2,11,7.416666666666667,0.002604090470199257,9,1.0,6,354.3333333333333,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Together,61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,74,4832,5,Partner,1021,0,1,1,3,26,37.81481481481482,0.016734687187556344,13,1.2222222222222223,3,178.96296296296296,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,1,77,4699,3,Partner,1381,3,0,1,2,21,62.77272727272727,0.019906880198348062,14,0.5454545454545454,6,213.5909090909091,0.5,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Single,49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,68,4560,3,Single,306,0,1,0,2,15,19.125,0.006123919308357349,13,0.7142857142857143,6,285.0,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,48,4494,3,Single,18,0,3,0,4,4,3.6,0.0002990033222591362,4,3.0,4,898.8,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,49,4459,3,Partner,162,0,1,1,3,9,16.2,0.0029254550707887893,3,3.0,6,445.9,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Single,80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,71,4517,3,Single,1231,0,0,0,1,18,64.78947368421052,0.015326576856993452,4,2.5,6,237.73684210526315,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Single,30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,68,4567,4,Single,13,0,3,0,4,4,2.6,0.00042589437819420784,8,1.0,3,913.4,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Married,70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,81,4805,5,Partner,1706,0,0,1,2,27,60.92857142857143,0.024247764970081156,16,0.8181818181818182,6,171.60714285714286,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,42,4379,3,Partner,121,0,1,1,3,11,10.083333333333334,0.005209005983899436,11,1.0,6,364.9166666666667,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Divorced,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,51,4628,5,Single,1293,0,0,0,1,20,61.57142857142857,0.01743386457406359,7,1.6666666666666667,6,220.38095238095238,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Married,157243.0,0,1,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,53,4324,5,Partner,1608,0,1,1,3,37,42.31578947368421,0.010226145353717788,0,0.0,6,113.78947368421052,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Together,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,60,4432,3,Partner,88,0,3,1,5,9,8.8,0.002023779408044523,8,1.3333333333333333,6,443.2,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Divorced,62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,73,4427,3,Single,421,1,0,0,1,18,22.157894736842106,0.006730400306944622,9,0.5714285714285714,6,233.0,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
